"Tragedy and Conspiracy","xxEARTH","","Community Building","Event",,,,,"There is no reasoning with people who are angry and afraid (xxCOMMAND). If passed, may reroll any Mission Progress dice at this location. Otherwise, subtract 2 Mission Progress."
"Tragedy and Conspiracy","xxAIR","","Searching for Clues","Event",,,,,"There are numerous signs of Imperial activity, but nothing substantial yet (xxSURVIVAL). If passed, may exchange a Mission Progress die at this location. Otherwise, one character making test is Exhausted."
"Tragedy and Conspiracy","xxAIR","","Oniri's Aid","Event",,,,,"'Keep. Up (xxSURVIVAL)'. If passed, may reroll any Mission Progress dice at this location. Otherwise, take 1 Discord."
"Tragedy and Conspiracy","xxWATER","","Traces of Power","Event",,,,,"The source of the magic has been found, but can it be weakened (xxLORE)? If passed, add 2 Progress to Veil Ward threat."
"Tragedy and Conspiracy","xxWATER","","Sorcerous Drain","Event",,,,,"Conserving magical energy is not easy (xxLORE). If failed, remove one Mana die at the House of Lavender."
"Tragedy and Conspiracy","xxFIRE","","Raid Under Sparrow Keep","Event",,,,,"Aided by a team of guards, raids are conducted against Sparrow Keep (xxCOMBAT). If passed, add an Ore die to Sparrow Keep. Otherwise, one character making this test is Wounded."
"Tragedy and Conspiracy","xxFIRE","","Purging the Filth","Event",,,,,"'Press the attack! While we have the initiative!' Once unleashed, rage can only intensify (xxCOMBAT). Otherwise, one character making this test is Exhausted."


"Whispers at Lily Manor","xxTIMER","xxLOCKED xxTHIEVERY","The Subtect","Obstacle: Diplomat","Oh my dear Thea, surely you have more pressing matters at home to attend to!","2 xxDEFENSE","4 xxTRACKING","3 xxPSYCHE","Attach to The Wrenhouse.","xxCIRCLE When The Subtect is burned, add 2 Progress to the Veil Ward threat.","xxACTIVATE Subtract 2 Mission Progress and take 2 Discord."
"Whispers at Lily Manor","xxTIMER","xxLOCKED xxRAPPORT","Zarrah","Obstacle: Diplomat","Art and culture lives and dies with Lily Manor.","0 xxDEFENSE","3 xxTRACKING","3 xxPSYCHE","Attach to Goldspike.","xxACTIVATE Take 1 Discord for each issue in play."
"Whispers at Lily Manor","xxTIMER","xxLOCKED xxDISGUISE","High Society","Obstacle: Issue","Wine and roses, art and play.","0 xxDEFENSE","3 xxTRACKING","1 xxBODY","Attach to Goldspike.","xxACTIVATE Reroll Mission Progress."
"Whispers at Lily Manor","xxTIMER","xxLOCKED xxRAPPORT","Moment of Clarity","Obstacle: Motivation, Fuscus","The spirit is willing...","1 xxDEFENSE","3 xxTRACKING","2 xxPSYCHE","Attach to The Wrenhouse.","xxACTIVATE Take 1 Discord and may reroll any Mission Progress dice at this location."

"Whispers at Lily Manor","xxAIR","xxSTARTING xxTACTICS","Strong Arm Tactics","Obstacle: Issue","The Empire has dug their heels in very well.","0 xxDEFENSE","3 xxTRACKING","1 xxPSYCHE","Attach to Beetle Burrough.","xxACTIVATE Take 1 Discord."
"Whispers at Lily Manor","xxAIR","xxSTARTING xxRAPPORT","Viator","Obstacle: Diplomat","One hand washes the other.","0 xxDEFENSE","4 xxTRACKING","1 xxPSYCHE","Attach to Hall of Brass.","xxACTIVATE Reroll all Mission Progress dice at this location."

"Whispers at Lily Manor","xxTIMER","xxRAPPORT","Sut","Obstacle: Diplomat","And finally, sign here. And here. And one more time... here.","1 xxDEFENSE","3 xxTRACKING","2 xxPSYCHE","xxACTIVATE Take 1 Discord."
"Whispers at Lily Manor","xxTIMER","xxTACTICS","Global Stability","Obstacle: Issue","How can you say that when such problems are happening in your own backyard?","1 xxDEFENSE","1 xxTRACKING","1 xxPSYCHE","xxACTIVATE Subtract 2 Mission Progress."
"Whispers at Lily Manor","xxTIMER","xxTHIEVERY","Long Shadows","Obstacle: Trap","It will take careful work to overcome this.","1 xxDEFENSE","1 xxTRACKING","1 xxPSYCHE","xxACTIVATE Subtract 2 Mission Progress."
"Whispers at Lily Manor","xxTIMER","xxTACTICS","Eastern Isolationism","Obstacle: Issue","And yet this is the first we've heard of these plans? How can you help us defend against the coming threats?","1 xxDEFENSE","3 xxTRACKING","2 xxPSYCHE","xxACTIVATE Take 1 Discord."
"Whispers at Lily Manor","xxTIMER","xxRAPPORT","The Sapphire Djinn","Obstacle: Foe","You... amuse me. Let's play!","1 xxDEFENSE","4 xxTRACKING","2 xxBODY","xxCIRCLE When the Sapphire Djinn is burned, add 2 progress to the Veil Ward threat.","xxACTIVATE Take 2 Discord and add 1 Mana die to pool."
"Whispers at Lily Manor","xxTIMER","","No Rest","Event",,,,,"May take 1 Discord to move a character at this location to any other location."
"Whispers at Lily Manor","xxTIMER","","A Shining Example","Event",,,,,"Peace at home is peace abroad. If Stability is higher than 2, may reroll any Mission Progress dice at this location."
"Whispers at Lily Manor","xxTIMER","","Yasmina's Concern","Event",,,,,"'If you'll allow me to speak candidly - this threat is far greater than you realize. I have been sent to help you.' You may take 2 Discord to add a Mana die to Goldspike."
"Whispers at Lily Manor","xxTIMER","","Viator's Charm","Event",,,,,"'Why, but of course. Tonight is a night to be merry! Worries should be left at the door. A small little town like Red Bank can cause no disturbance here.' One character at this location is Angry."
"Whispers at Lily Manor","xxTIMER","","Viator's Sympathy","Event",,,,,"'Every city is of importance. Lily Manor will do everything in its power to aid Red Bank. Any kingdom, large or small, is deserving of peace.' Draw two asset cards."

"Whispers at Lily Manor","xxWATER",,"Pleasure Dome","Event",,,,,"'Thank you for these wonderful gifts! Let us enjoy them (xxRAPPORT)!' If failed, remove a Luxury die from the Hall of Brass."
"Whispers at Lily Manor","xxWATER",,"Wine Harvest","Event",,,,,"'I'm not as think as you drunk I am (xxRAPPORT)!' If failed, reroll Mission Progress at this location."
"Whispers at Lily Manor","xxWATER",,"Pillow Talk","Event",,,,,"'You don't say? And who said that, exactly (xxRAPPORT)?' If passed, draw the top asset card. Otherwise, take 1 Discord."
"Whispers at Lily Manor","xxWATER",,"Akilah","Event",,,,,"Not everyone in the Empire is content with the Autarch's rule. Akilah, a servant in the Subtect's envoy, may be a useful ally (xxRAPPORT). If passed, add a Mission Progress die to this location. Otherwise, one character making this test is Frustrated."
"Whispers at Lily Manor","xxEARTH",,"Grave Concerns","Event",,,,,"Crooked yellowed teeth and sinister intent. Too much time in Beetle Burrough isn't good for your health (xxTHIEVERY). If failed, take 1 Discord."
"Whispers at Lily Manor","xxEARTH",,"Foreign Spells","Event",,,,,"'Thea, this magic points directly back to the Autarch. Perhaps we can find a source (xxTHIEVERY)?' If passed, add 2 Progress to the Veil Ward threat."
"Whispers at Lily Manor","xxEARTH",,"Poison!","Event",,,,,"'Wait, what's this residue on your glass (xxTHIEVERY)?' If failed, one character taking this test is Wounded."
"Whispers at Lily Manor","xxAIR",,"The Drug Trade","Event",,,,,"Contacts in the Wrenhouse are difficult to uncover (xxDISGUISE). If failed, one character making this test is Exhausted."
"Whispers at Lily Manor","xxAIR",,"Rising Darkness","Event",,,,,"'Only communicate using the Veil Ward - never out in the open (xxDISGUISE).' If failed, take 1 Discord."
"Whispers at Lily Manor","xxFIRE",,"Envoys from Burgan Vale","Event",,,,,"The hooded figures looked at Menas carefully, judging the wisdom of his suggestion (xxTACTICS). If passed, may reroll any Mission Progress at this location. Otherwise, take 1 Discord."
"Whispers at Lily Manor","xxFIRE",,"Unified Front","Event",,,,,"Menas frowned, looking back at Fuscus with a confused expression. They would need to go over the plan one more time (xxTACTICS). If passed, may exchange a Mission Progress die at this location. Otherwise, take 1 Discord."
